City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1054,Khani,GE,41.9563,42.9566,46.4,42,0,5.75,clear sky
1055,Ilo,PE,-17.6394,-71.3375,75.2,60,0,11.5,clear sky
1056,Achit,RU,56.7985,57.8994,10.92,92,29,8.19,scattered clouds
1057,Batticaloa,LK,7.7102,81.6924,80.73,79,37,12.3,scattered clouds
1058,Santa Vitoria,BR,-18.8386,-50.1214,86.76,53,96,4.59,overcast clouds
1059,Kamaishi,JP,39.2667,141.8833,46.58,96,100,24.29,moderate rain
1060,Santiago,CL,-33.4569,-70.6483,82.99,43,0,4.61,clear sky
1061,Hudson Bay,CA,52.85,-102.3842,32.2,80,73,1.61,broken clouds
1062,Yuzhnyy,RU,53.2542,83.6936,-2.2,71,0,11.18,clear sky
1063,Corowa,AU,-36.0333,146.3833,55.99,85,100,1.99,overcast clouds
1064,Somovo,RU,51.741,39.3665,26.6,93,90,11.18,light snow
1065,Moss Vale,AU,-34.55,150.3833,70.0,88,87,16.11,light rain
1066,Chanute,US,37.6792,-95.4572,48.2,93,90,10.36,moderate rain
1067,Palmas,BR,-10.2128,-48.3603,84.2,84,75,4.61,broken clouds
1068,Mananjary,MG,-21.2167,48.3333,76.12,84,0,4.97,light rain
1069,Voyvozh,RU,62.892,54.9635,18.54,93,82,10.69,light snow
1070,Grants,US,35.1473,-107.8514,35.6,48,1,14.97,clear sky
1071,Sao Felix Do Xingu,BR,-6.6447,-51.995,79.66,80,95,4.05,overcast clouds
1072,Kaabong,UG,3.4836,34.1492,77.59,39,40,16.51,scattered clouds
1073,Inta,RU,66.0317,60.1659,16.56,89,100,20.11,overcast clouds
1074,Kapiri Mposhi,ZM,-13.9652,28.6809,68.68,94,87,5.91,light rain
1075,Grand-Santi,GF,4.25,-54.3833,86.76,55,69,4.23,broken clouds
1076,Gualan,GT,15.1333,-89.3667,86.0,42,40,9.22,scattered clouds
1077,High Level,CA,58.5169,-117.136,10.4,67,90,11.5,snow
1078,Srandakan,ID,-7.9386,110.2506,77.59,78,100,4.41,overcast clouds
1079,Kloulklubed,PW,7.0419,134.2556,77.0,94,75,3.24,broken clouds
1080,Qinhuangdao,CN,39.9317,119.5883,41.72,76,44,2.91,scattered clouds
1081,Harrismith,ZA,-28.2728,29.1295,71.01,39,0,6.22,clear sky
1082,Rajauri,IN,33.3833,74.3,61.84,41,100,5.46,overcast clouds
1083,Obo,CF,5.3998,26.4869,90.7,30,71,5.23,broken clouds
1084,Placido De Castro,BR,-10.3353,-67.1856,89.46,49,12,4.32,few clouds
1085,Ibotirama,BR,-12.1853,-43.2206,97.79,29,4,1.23,clear sky
1086,Sarramea,NC,-21.6421,165.8452,71.6,83,20,2.3,few clouds
1087,Susanville,US,40.4163,-120.653,33.8,55,1,3.83,clear sky
1088,Butembo,CD,0.15,29.2833,71.51,52,96,3.36,overcast clouds
1089,Ouango,CF,4.3133,22.5552,93.78,36,100,3.76,overcast clouds
1090,Conde,BR,-7.2597,-34.9075,86.0,66,75,11.5,broken clouds
1091,Shelby,US,35.2001,-89.8668,62.01,94,90,6.91,moderate rain
1092,Boa Viagem,BR,-5.1275,-39.7322,89.1,47,61,7.18,broken clouds
1093,Maltahohe,NA,-24.8333,16.9833,90.34,13,89,6.93,overcast clouds
1094,Riverside,US,33.7333,-116.0508,57.2,44,1,6.91,clear sky
1095,Puerto Escondido,MX,15.85,-97.0667,84.2,74,1,4.43,clear sky
1096,Korhogo,CI,9.45,-5.6333,97.99,11,75,4.38,broken clouds
1097,Jacobina,BR,-11.1806,-40.5183,92.64,22,3,6.42,clear sky
1098,Prieska,ZA,-29.6641,22.7474,85.68,28,85,8.52,overcast clouds
1099,Pizarro,CO,4.9533,-77.366,82.42,71,80,2.42,broken clouds
1100,Guadalajara,MX,20.6667,-103.3333,66.2,24,1,1.34,clear sky
1101,Diego De Almagro,CL,-26.3667,-70.05,79.25,30,0,10.76,clear sky
1102,La Palma,US,33.8464,-118.0467,54.0,82,20,4.47,few clouds
1103,Bechem,GH,7.0903,-2.025,89.85,48,100,0.83,overcast clouds
1104,Jumilla,ES,38.4792,-1.325,64.99,48,7,7.0,clear sky
1105,Andros,GR,37.8333,24.9333,59.0,61,99,7.0,overcast clouds
1106,Miquelon,PM,47.0975,-56.3814,39.2,65,75,12.66,broken clouds
1107,West Wendover,US,40.7391,-114.0733,39.2,33,75,9.91,broken clouds
1108,Mackay,AU,-21.15,149.2,78.8,83,40,10.36,scattered clouds
1109,Quesnel,CA,52.9999,-122.5029,42.8,52,40,6.91,scattered clouds
1110,Kuybyshevskiy Zaton,RU,55.1593,49.1701,12.2,67,0,13.42,clear sky
1111,Leshukonskoye,RU,64.8989,45.7622,17.04,94,90,7.29,overcast clouds
1112,Melfi,IT,40.9965,15.6514,66.2,55,20,13.8,few clouds
1113,Jamame,SO,0.0722,42.7506,77.0,79,50,12.01,scattered clouds
1114,Dickinson,US,29.4608,-95.0513,75.0,87,88,4.0,overcast clouds
1115,Khasan,RU,42.4308,130.6434,38.77,78,15,4.99,few clouds
1116,Teeli,RU,51.0333,90.2333,8.89,60,83,2.59,broken clouds
1117,Crestview,US,30.7621,-86.5705,75.0,64,1,2.93,clear sky
1118,Rockland,US,41.1668,-74.0496,41.0,30,0,4.0,clear sky
1119,Yako,BF,12.9667,-2.2667,96.64,8,0,10.67,clear sky
1120,Amahai,ID,-3.3333,128.9167,78.3,83,73,3.85,broken clouds
1121,Tual,ID,-5.6667,132.75,79.83,79,100,9.08,overcast clouds
1122,Batagay-Alyta,RU,67.8006,130.4114,-20.09,79,75,2.51,broken clouds
1123,Borogontsy,RU,62.6683,131.1683,8.19,94,100,12.33,light snow
1124,Kayankulam,IN,9.1833,76.5,79.95,72,5,3.18,clear sky
1125,Wanxian,CN,30.8039,108.3897,66.54,73,0,1.9,clear sky
1126,Emerald,AU,-23.5333,148.1667,77.0,73,0,11.5,clear sky
1127,Lebyazhye,RU,55.2689,66.4947,7.74,93,57,9.66,broken clouds
1128,Birobidzhan,RU,48.8,132.95,25.5,88,0,3.76,clear sky
1129,Samarkand,UZ,39.6542,66.9597,33.8,93,90,18.41,moderate rain
1130,Porto Santo,PT,33.072,-16.3415,60.8,94,40,14.97,fog
1131,Xunchang,CN,28.4543,104.715,68.41,49,12,2.59,few clouds
1132,Manzanillo,CU,20.3433,-77.1167,83.77,48,0,14.67,clear sky
1133,Kattivakkam,IN,13.2167,80.3167,80.6,69,0,6.91,clear sky
1134,Magan,ES,39.9683,-3.931,64.0,40,36,11.39,scattered clouds
1135,Severomorsk,RU,69.0689,33.4162,23.0,68,0,2.24,clear sky
1136,Kandrian,PG,-6.2167,149.55,77.14,85,34,8.41,scattered clouds
1137,Chiang Kham,TH,19.5233,100.3,81.0,44,0,2.51,clear sky
1138,Turtas,RU,58.9417,69.1325,17.64,93,93,8.39,overcast clouds
1139,Mahibadhoo,MV,3.7833,72.9667,83.21,73,41,13.91,scattered clouds
1140,Ulcinj,ME,41.9294,19.2244,59.0,76,20,3.44,few clouds
1141,Santa Cruz Del Norte,CU,23.1539,-81.9236,80.6,57,40,13.8,scattered clouds
1142,Leiyang,CN,26.4024,112.8591,59.95,87,0,1.54,clear sky
1143,Dutse,NG,11.7594,9.3392,101.73,8,1,7.52,clear sky
1144,Ayr,GB,55.4627,-4.6339,46.99,78,89,5.01,overcast clouds
1145,Ystad,SE,55.4297,13.8204,41.0,93,90,13.8,overcast clouds
1146,Tagusao,PH,9.1924,117.8141,77.99,84,100,3.24,overcast clouds
1147,Rafiganj,IN,24.8167,84.65,66.2,88,3,4.97,mist
1148,Along,IN,28.1667,94.7667,64.71,80,19,2.73,few clouds
1149,Baculin,PH,7.4525,126.5842,77.83,87,70,8.46,broken clouds
1150,Vypolzovo,RU,57.8767,33.6986,32.41,96,100,7.65,overcast clouds
1151,Linjiang,CN,41.8069,126.9078,34.92,97,62,1.1,broken clouds
1152,Gushikawa,JP,26.3544,127.8686,64.4,82,90,4.61,overcast clouds
1153,Jacareacanga,BR,-6.2222,-57.7528,88.93,61,89,3.4,moderate rain
1154,Cachira,CO,7.741,-73.0483,75.2,73,75,2.3,fog
1155,Moyale,KE,3.5167,39.0584,78.87,33,99,9.51,overcast clouds
1156,Amazar,RU,53.858,120.875,23.83,97,78,2.86,broken clouds
1157,Nowy Dwor Gdanski,PL,54.2131,19.1177,44.01,81,75,16.11,moderate rain
1158,Caconda,AO,-13.7333,15.0667,73.78,56,93,5.21,light rain
1159,Benjamin Hill,MX,30.1667,-111.1,48.99,60,9,8.99,clear sky
1160,Gondanglegi,ID,-7.7479,112.0132,75.72,86,96,4.21,overcast clouds
1161,Cabrobo,BR,-8.5142,-39.31,87.87,45,40,4.81,scattered clouds
1162,Opportunity,US,47.6499,-117.2399,36.0,75,1,2.44,clear sky
1163,Piquete,BR,-22.6136,-45.1761,84.2,65,75,4.61,broken clouds
1164,Palu,ID,-0.8917,119.8707,75.74,94,96,2.46,overcast clouds
1165,Bandar,ID,2.05,99.75,73.38,96,14,2.59,few clouds
1166,Olafsvik,IS,64.8945,-23.7142,28.36,60,3,13.49,clear sky
1167,The Valley,AI,18.217,-63.0578,82.4,65,40,8.05,scattered clouds
1168,Resistencia,AR,-27.4606,-58.9839,87.8,23,0,8.05,light rain
1169,Collie,AU,-33.3667,116.15,54.0,77,0,8.46,clear sky
1170,Rockport,US,28.0206,-97.0544,77.0,78,40,13.8,scattered clouds
1171,Tyrma,RU,50.0833,132.1667,19.11,94,0,0.81,clear sky
1172,Luau,AO,-10.7073,22.2247,66.87,95,100,4.63,light rain
1173,Owo,NG,7.1962,5.5868,84.96,60,100,9.57,overcast clouds
1174,Rodrigues Alves,BR,-7.738,-72.6509,82.4,78,90,5.75,overcast clouds
1175,Durazno,UY,-33.4131,-56.5006,82.4,34,20,9.22,few clouds
1176,Kiunga,PG,-6.1219,141.2906,73.17,97,100,0.87,heavy intensity rain
1177,Banda Aceh,ID,5.5577,95.3222,80.55,77,100,6.91,overcast clouds
1178,Fukue,JP,32.6881,128.8419,54.21,65,94,9.13,overcast clouds
1179,Rosarito,MX,32.3333,-117.0333,52.0,81,75,9.22,broken clouds
1180,Elk River,US,45.3038,-93.5672,48.99,63,0,9.8,clear sky
1181,Kalmar,SE,56.6616,16.3616,39.99,87,90,8.05,light rain
1182,Kharp,RU,66.8014,65.8081,3.43,98,100,3.78,overcast clouds
1183,Isla Vista,US,34.4133,-119.861,55.4,58,1,12.66,clear sky
1184,Khuzdar,PK,27.7384,66.6434,67.6,34,39,5.17,scattered clouds
1185,Bassar,TG,9.25,0.7833,89.6,40,0,6.91,clear sky
1186,Tirat Karmel,IL,32.7617,34.9719,62.6,59,20,5.75,few clouds
1187,Kargat,RU,55.1956,80.2811,-2.67,94,44,13.27,scattered clouds
1188,Ginir,ET,7.1333,40.7,66.88,32,41,7.7,scattered clouds
1189,Lake City,US,30.1897,-82.6393,77.0,53,1,1.34,clear sky
1190,Garmsar,IR,35.2182,52.3409,40.53,52,0,7.74,clear sky
1191,Sola,VU,-13.8833,167.55,79.7,78,100,10.78,light rain
1192,Porto Novo,BJ,6.4965,2.6036,86.0,74,40,11.5,scattered clouds
1193,Springdale,US,36.1867,-94.1288,54.0,100,90,9.22,overcast clouds
1194,Egvekinot,RU,66.3167,-179.1667,22.95,97,100,3.6,snow
1195,Deputatskiy,RU,69.3,139.9,-24.45,73,0,2.42,clear sky
1196,The Pas,CA,53.8251,-101.2541,26.6,63,75,5.75,broken clouds
1197,Cumbum,IN,9.7333,77.3,74.39,64,24,2.84,few clouds
1198,Cervo,ES,43.6702,-7.4101,55.0,80,79,5.01,broken clouds
1199,Ugoofaaru,MV,5.6667,73.0,83.59,73,81,19.69,broken clouds
1200,Calvinia,ZA,-31.4707,19.776,80.13,24,23,16.26,few clouds
1201,Labateca,CO,7.2985,-72.4944,75.2,73,75,2.3,fog
1202,Buhl,DE,48.7,8.15,46.0,76,20,17.27,few clouds
1203,Brezno,SK,48.8043,19.6363,39.99,57,100,1.01,overcast clouds
1204,Nantucket,US,41.2835,-70.0995,37.4,48,1,18.41,clear sky
1205,Santa Isabel,BR,-23.3156,-46.2214,84.2,51,40,5.75,scattered clouds
1206,Tabat,ID,-2.635,115.2274,73.9,96,28,2.08,scattered clouds
1207,Qandala,SO,11.472,49.8728,80.98,70,52,3.69,broken clouds
1208,Kulhudhuffushi,MV,6.6221,73.07,83.82,74,100,14.76,overcast clouds
1209,Vista Hermosa,MX,19.5167,-99.2167,66.2,39,1,3.44,clear sky
1210,Ornskoldsvik,SE,63.2909,18.7153,28.4,100,90,3.44,overcast clouds
1211,Lenoir City,US,35.7973,-84.256,60.01,85,100,9.33,overcast clouds
1212,Sasciori,RO,45.8667,23.5833,48.2,66,40,4.61,scattered clouds
1213,Mopipi,BW,-21.1833,24.8833,85.28,34,68,6.4,broken clouds
1214,Labuhan,ID,-6.8844,112.2051,78.75,80,100,5.82,overcast clouds
1215,Point Pleasant,US,40.0832,-74.0682,45.0,31,0,1.99,clear sky
1216,Azul,AR,-36.777,-59.8585,86.92,24,0,10.16,clear sky
1217,Bambanglipuro,ID,-7.95,110.2833,77.38,79,100,4.25,overcast clouds
1218,Nikolayevka,RU,53.1257,47.2041,12.27,89,73,11.7,broken clouds
1219,Xam Nua,LA,20.4197,104.0439,62.64,97,26,2.42,scattered clouds
1220,Balykshi,KZ,47.0667,51.8667,24.8,39,0,8.95,clear sky
1221,Kapasan,ID,-6.7773,111.3789,75.74,88,94,4.05,overcast clouds
1222,Invermere,CA,50.5167,-116.0354,35.82,70,30,0.72,scattered clouds
1223,Eureka,US,40.8021,-124.1637,46.99,81,26,4.0,scattered clouds
1224,Bahia Blanca,AR,-38.7196,-62.2724,88.47,21,0,2.91,clear sky
1225,Codo,BR,-4.4553,-43.8856,85.93,72,95,3.15,overcast clouds
1226,Pandamatenga,BW,-18.5278,25.627,76.1,66,29,5.03,scattered clouds
1227,Kazachinskoye,RU,57.6953,93.2761,8.1,91,98,9.22,overcast clouds
1228,Loikaw,MM,19.6742,97.2094,71.6,28,0,4.56,clear sky
1229,Aksarayskiy,RU,46.7924,48.0119,26.6,59,0,11.18,clear sky
1230,Keningau,MY,5.3378,116.1602,78.8,89,20,3.44,light rain
1231,Zeya,RU,53.75,127.2667,25.07,98,100,4.94,overcast clouds
1232,Alihe,CN,50.5667,123.7167,26.92,89,100,2.71,overcast clouds
1233,Kaeo,NZ,-35.1,173.7833,59.0,95,38,5.01,scattered clouds
1234,Margarita,PA,9.3314,-79.8889,88.0,48,86,13.0,overcast clouds
1235,Mayumba,GA,-3.432,10.6554,81.61,83,100,7.74,overcast clouds
1236,Skelleftea,SE,64.7507,20.9528,28.99,86,90,3.44,overcast clouds
1237,Chimore,BO,-16.9833,-65.1333,90.61,57,55,2.01,broken clouds
1238,Esna,EG,25.2934,32.554,82.4,23,0,4.61,clear sky
1239,Venustiano Carranza,MX,19.43,-99.0992,66.2,39,1,3.44,clear sky
1240,Ladario,BR,-19.0047,-57.6017,87.8,62,40,4.61,scattered clouds
1241,Raymondville,US,26.4815,-97.7831,78.8,73,90,18.41,overcast clouds
1242,Aracati,BR,-4.5617,-37.7697,88.45,51,52,12.24,broken clouds
1243,Saharsa,IN,25.8833,86.6,71.62,51,54,9.28,broken clouds
1244,Wuzhou,CN,23.4833,111.3167,73.6,74,57,2.48,broken clouds
1245,Turkistan,KZ,43.0,68.0,27.01,88,100,10.27,light snow
1246,Santa Cruz,BO,-17.8,-63.1667,86.0,74,75,6.91,broken clouds
1247,Corinto,GR,37.9407,22.9573,61.0,46,100,4.88,overcast clouds
1248,Naliya,IN,23.2667,68.8333,77.09,57,0,10.29,clear sky
1249,Praia,CV,14.9215,-23.5087,82.4,18,0,18.41,haze
1250,Nosy Varika,MG,-20.5833,48.5333,76.24,85,0,7.76,light rain
1251,Urengoy,RU,65.9667,78.3667,-22.32,85,16,9.19,few clouds
1252,Coos Bay,US,43.3665,-124.2179,42.8,93,90,8.05,overcast clouds
1253,Gazli,UZ,40.1333,63.45,25.3,91,100,19.89,snow
1254,Dongsheng,CN,39.8161,109.9776,47.55,66,91,20.4,overcast clouds
1255,Shar,KZ,49.5886,81.0453,-10.01,98,87,3.56,overcast clouds
1256,Agnibilekrou,CI,7.1344,-3.2047,92.16,41,100,1.95,overcast clouds
1257,Baijiantan,CN,45.6333,85.1833,34.41,86,100,8.79,overcast clouds
1258,Man,CI,7.4125,-7.5538,94.05,32,89,3.8,overcast clouds
1259,Karlskrona,SE,56.1616,15.5866,37.4,100,90,10.36,moderate rain
1260,Staryy Nadym,RU,65.6118,72.6842,-7.83,76,100,7.7,overcast clouds
1261,Forest Hill,US,32.6721,-97.2692,70.0,83,90,14.97,overcast clouds
1262,Novokruchininskiy,RU,51.7833,113.7667,28.4,69,30,4.47,scattered clouds
1263,Barranca,PE,-10.75,-77.7667,76.57,68,1,10.98,clear sky
1264,Mallaig,CA,54.2169,-111.3685,32.0,69,33,4.61,scattered clouds
1265,Porto Seguro,BR,-16.4497,-39.0647,84.2,58,40,10.36,scattered clouds
1266,Tarauaca,BR,-8.1614,-70.7656,80.8,90,76,2.91,broken clouds
1267,Klyuchi,RU,52.2667,79.1667,-5.62,96,7,8.55,clear sky
1268,Morgan City,US,29.6994,-91.2068,75.2,69,1,10.36,clear sky
1269,Dapitan,PH,8.6464,123.4208,77.09,86,86,5.7,overcast clouds
1270,Santa Cruz Cabralia,BR,-16.2781,-39.0247,84.2,58,40,10.36,scattered clouds
1271,Abay,KZ,49.6311,72.8539,-16.6,69,0,6.71,clear sky
1272,Adjumani,UG,3.3779,31.7909,85.37,33,64,2.8,broken clouds
1273,Nara,JP,34.6851,135.8049,48.0,64,4,3.0,clear sky
1274,Kempele,FI,64.9131,25.5034,28.0,86,20,5.75,light snow
1275,Vilcun,CL,-38.65,-72.2333,66.2,72,20,4.61,few clouds
1276,Turbana,CO,10.2717,-75.4422,86.0,66,40,11.5,scattered clouds
1277,Vao,NC,-22.6667,167.4833,76.44,75,20,16.44,few clouds
1278,Margate,GB,51.3813,1.3862,46.99,52,83,5.01,broken clouds
1279,Teknaf,BD,20.8624,92.3058,75.4,68,0,6.08,clear sky
1280,Adilabad,IN,19.6667,78.5333,82.18,19,1,1.45,clear sky
1281,Raiwala,IN,30.0167,78.2167,69.8,49,40,3.44,haze
1282,Mosquera,CO,4.7059,-74.2302,60.8,63,75,2.3,broken clouds
1283,Whitecourt,CA,54.1502,-115.6855,33.8,60,75,8.05,broken clouds
1284,Salina Cruz,MX,16.1667,-95.2,88.61,48,0,17.85,clear sky
1285,Warkworth,NZ,-36.4,174.6667,57.99,90,0,1.01,clear sky
1286,Batemans Bay,AU,-35.7167,150.1833,64.99,93,100,4.0,light rain
1287,Kutum,SD,14.2,24.6667,88.72,10,71,12.35,broken clouds
1288,Verkhnetulomskiy,RU,68.6073,31.7962,23.0,68,0,2.24,clear sky
1289,Zig,US,40.127,-92.7663,50.0,53,1,14.97,clear sky
1290,Kirkwall,GB,58.9848,-2.9587,44.6,70,20,24.16,few clouds
1291,Rio Verde De Mato Grosso,BR,-18.9181,-54.8442,87.03,57,53,4.09,broken clouds
1292,Imperial,US,33.0334,-115.4175,59.0,47,1,6.91,clear sky
1293,Faxinal,BR,-24.0003,-51.3194,81.86,51,1,6.22,clear sky
1294,Tigil,RU,57.8,158.6667,0.57,92,55,9.57,broken clouds
1295,Santiago De Puringla,HN,14.3585,-87.9032,62.6,72,40,13.8,scattered clouds
1296,Nawa,IN,27.0167,75.0,74.43,27,49,8.55,scattered clouds
1297,Lardos,GR,36.0942,28.0157,60.8,59,0,6.91,clear sky
1298,Nikki,BJ,9.9401,3.2108,99.32,15,80,5.55,broken clouds
1299,Griffith,US,41.5284,-87.4237,48.0,36,1,3.44,clear sky
1300,Ntungamo,UG,-0.8833,29.65,79.84,44,49,3.44,scattered clouds
1301,Sharjah,AE,25.3573,55.4033,75.2,60,0,11.5,clear sky
1302,Besikduzu,TR,41.052,39.2284,44.6,61,0,10.36,clear sky
1303,Kuching,MY,1.55,110.3333,75.2,100,40,2.3,scattered clouds
1304,Melilla,ES,35.2937,-2.9383,66.2,63,20,6.91,few clouds
1305,Safranbolu,TR,41.2508,32.6942,45.19,71,100,3.8,overcast clouds
1306,Kuala Terengganu,MY,5.3302,103.1408,82.4,78,20,4.61,few clouds
1307,Killybegs,IE,54.6333,-8.45,44.6,87,75,31.07,moderate rain
1308,Bhindar,IN,24.5,74.1833,74.57,15,6,4.76,clear sky
1309,North Guwahati,IN,26.2014,91.7236,71.6,68,75,3.44,haze
1310,Mayo,US,38.8876,-76.5119,46.4,25,1,6.91,clear sky
1311,Tokur,RU,53.1333,132.9,18.05,94,96,4.68,overcast clouds
1312,Jijiga,ET,9.35,42.8,71.71,27,63,6.31,broken clouds
1313,Opuwo,NA,-18.0607,13.84,80.28,51,71,4.54,light rain
1314,Jiujiang,CN,29.7333,115.9833,55.8,77,0,1.72,clear sky
1315,Boden,SE,65.8252,21.6886,24.8,93,90,5.75,overcast clouds
1316,Varamin,IR,35.3242,51.6457,41.0,52,0,13.8,clear sky
1317,Chara,RU,56.9064,118.2631,22.6,78,96,1.12,overcast clouds
1318,Krasnoyarskiy,RU,51.965,59.8967,5.2,79,0,2.55,clear sky
1319,Biskamzha,RU,53.4497,89.5272,-2.78,94,98,14.81,overcast clouds
1320,Chipinge,ZW,-20.1883,32.6236,65.19,81,6,4.83,clear sky
1321,Black River,JM,18.0264,-77.8487,84.0,65,75,17.27,broken clouds
1322,Krasnik,PL,50.9236,22.2271,51.01,57,0,10.36,light rain
1323,Bria,CF,6.5423,21.9863,95.58,22,100,4.65,overcast clouds
1324,Chegdomyn,RU,51.1167,133.0167,20.05,90,3,2.86,clear sky
1325,Danilov,RU,58.1908,40.1717,22.44,93,100,11.81,light snow
1326,Mandera,KE,3.9366,41.867,89.67,22,88,4.25,overcast clouds
1327,Chota,PE,-6.55,-78.65,66.2,52,0,5.75,light rain
1328,Les Cayes,HT,18.2,-73.75,81.36,62,0,5.17,clear sky
1329,Taguatinga,BR,-12.3857,-46.5711,90.43,45,41,3.09,scattered clouds
1330,Ilhabela,BR,-23.7781,-45.3581,79.61,87,19,6.22,few clouds
1331,Wynyard,AU,-41.0,145.7167,46.0,81,0,8.99,clear sky
1332,Bulungu,CD,-4.55,18.6,88.12,59,36,2.26,scattered clouds
1333,Laramie,US,41.3114,-105.5911,34.0,86,90,16.11,overcast clouds
1334,Stillwater,US,36.1156,-97.0584,57.2,94,90,14.97,mist
1335,Qeshm,IR,26.9581,56.2719,77.0,69,0,11.5,dust
1336,Minab,IR,27.1467,57.0801,77.0,69,0,11.5,dust
1337,Junnar,IN,19.2,73.8833,77.47,22,79,5.39,broken clouds
1338,Aswan,EG,24.0934,32.907,79.05,12,32,11.05,scattered clouds
1339,Guasdualito,VE,7.2424,-70.7324,91.56,42,92,6.76,overcast clouds
1340,Zhicheng,CN,30.2956,111.5047,55.0,85,29,3.31,scattered clouds
1341,Jieshi,CN,22.8134,115.8257,71.01,77,0,15.12,clear sky
1342,Kerema,PG,-7.9631,145.7785,77.72,87,100,4.68,heavy intensity rain
1343,Manadhoo,MV,5.7667,73.3833,83.52,72,75,18.88,broken clouds
1344,Kuloy,RU,61.0305,42.4925,22.5,89,100,11.03,overcast clouds
1345,Miyako,JP,39.6367,141.9525,45.66,98,100,18.75,overcast clouds
1346,Innisfail,AU,-17.5333,146.0333,74.8,91,86,2.77,overcast clouds
1347,Macamic,CA,48.7502,-78.9996,17.6,53,90,14.97,light snow
1348,Caninde,BR,-4.3589,-39.3117,88.56,52,41,7.2,scattered clouds
1349,Nassau,US,40.7507,-73.5829,42.8,26,1,8.05,clear sky
1350,Sandur,IN,15.1,76.55,77.23,20,0,6.15,clear sky
1351,San Juan Del Sur,NI,11.2529,-85.8705,84.2,65,20,11.5,few clouds
1352,Chimala,TZ,-8.85,34.0167,69.6,73,86,1.54,overcast clouds
1353,Zholymbet,KZ,51.7433,71.7122,-7.85,95,0,9.33,clear sky
1354,Raahe,FI,64.6833,24.4833,28.0,86,20,5.75,light snow
1355,Catamarca,AR,-28.4696,-65.7852,79.0,77,11,3.0,few clouds
1356,Sevierville,US,35.8681,-83.5618,55.99,76,90,4.61,overcast clouds
1357,Prata,BR,-19.3072,-48.9242,84.47,57,59,3.87,broken clouds
1358,Contai,IN,21.7786,87.7536,72.18,65,18,7.52,few clouds
1359,Salou,ES,41.0766,1.1416,63.0,59,20,12.66,few clouds
1360,Zovaber,AM,40.5669,44.7883,37.4,48,26,3.94,scattered clouds
1361,Hohhot,CN,40.8106,111.6522,37.4,60,0,6.71,clear sky
1362,Lujiang,CN,31.2581,117.2817,50.0,87,0,4.47,mist
1363,Kangaba,ML,11.9333,-8.4167,101.55,8,67,2.44,broken clouds
1364,Lazaro Cardenas,MX,17.9583,-102.2,84.04,43,0,3.51,clear sky
1365,Dawei,MM,14.0833,98.2,78.04,88,69,1.97,broken clouds
1366,Ko Samui,TH,9.5357,99.9357,81.64,77,17,13.22,few clouds
1367,San Vicente,AR,-26.6167,-54.1333,89.92,21,14,4.23,few clouds
1368,Tay Ninh,VN,11.3,106.1,80.26,58,87,9.53,overcast clouds
1369,Lac Du Bonnet,CA,50.2536,-96.0612,37.99,99,92,8.01,overcast clouds
1370,Aykino,RU,62.2248,49.9922,18.9,93,100,10.94,snow
1371,Villanueva,HN,15.3167,-88.0,82.4,69,40,6.91,scattered clouds
1372,Cradock,ZA,-32.1642,25.6192,87.35,25,53,16.08,light rain
1373,Challapata,BO,-18.9,-66.7667,54.32,48,19,4.43,few clouds
1374,Pavlodar,KZ,52.3,76.95,-0.4,78,0,6.71,clear sky
1375,Vilyuysk,RU,63.7553,121.6247,13.51,89,100,9.6,overcast clouds
1376,Tutoia,BR,-2.7619,-42.2744,87.8,66,40,12.66,scattered clouds
1377,Payo,ID,-3.7508,103.6372,73.99,96,100,1.72,light rain
1378,Agboville,CI,5.928,-4.2132,84.7,80,100,3.22,moderate rain
1379,Toora-Khem,RU,52.4675,96.11,10.9,87,100,22.08,light snow
1380,Laje,BR,-10.1833,-40.9667,90.81,30,30,4.03,scattered clouds
1381,Hervey Bay,AU,-25.2986,152.8535,71.01,90,4,5.99,clear sky
1382,Taunggyi,MM,20.7833,97.0333,62.67,34,0,2.1,clear sky
1383,Swan Hill,AU,-35.3378,143.5544,54.25,66,47,12.75,scattered clouds
1384,Sirnak,TR,37.5228,42.4594,38.52,79,5,1.9,clear sky
1385,Sassandra,CI,4.95,-6.0833,86.09,65,100,9.98,light rain
1386,Pangoa,PE,-12.1167,-73.0,70.2,96,100,1.54,overcast clouds
1387,Asilah,MA,35.465,-6.0348,62.6,59,0,10.36,clear sky
1388,Coalburn,GB,55.5833,-3.9,44.01,76,64,11.99,broken clouds
1389,East Angus,CA,45.4834,-71.6658,21.2,63,99,13.8,overcast clouds
1390,Bolitoc,PH,15.7395,119.8769,79.3,72,87,6.02,overcast clouds
1391,Xifeng,CN,42.7372,124.7222,38.37,73,0,3.96,clear sky
1392,Smidovich,RU,48.6,133.8167,22.05,91,0,6.38,clear sky
1393,Bay City,US,43.5945,-83.8889,39.0,44,1,17.27,clear sky
1394,Jackson,US,42.4165,-122.8345,41.0,65,1,0.49,clear sky
1395,Aranos,NA,-24.1333,19.1167,82.92,33,85,8.59,overcast clouds
1396,Creston,US,41.0586,-94.3614,46.99,53,1,14.97,clear sky
1397,Sioux Lookout,CA,50.1001,-91.917,35.6,55,75,9.22,broken clouds
1398,Shostka,UA,51.863,33.4698,33.66,98,100,10.56,overcast clouds
1399,Mujiayingzi,CN,42.1167,118.7833,39.07,48,0,6.17,clear sky
